name,facility_type,lat,lon,osm_id,osm_type
Arlington Town Hall,government,42.415729,-71.1563641,36894756,way
Lexington Town Hall,government,42.4469865,-71.2246106,39712865,way
Weymouth Town Hall,government,42.2219527,-70.9391256,46686031,way
National Archives at Boston,government,42.3975263,-71.2118957,75836782,way
Department of Children and Families,government,42.4167698,-71.1520311,164772455,way
Middlesex Superior Court,government,42.500623,-71.163788,187803183,way
Arlington Department of Public Works,government,42.4196056,-71.1640915,196451690,way
Swampscott Town Hall/Elihu Thompson House,government,42.4696163,-70.9183984,200347013,way
Deer Park Office,government,42.352915,-71.0653543,212124578,way
Burlington Town Hall,government,42.5062032,-71.1938646,212279771,way
Dedham Town Hall,government,42.2456514,-71.1742323,212911775,way
Norfolk County Administration Offices,government,42.2484216,-71.17474,212911802,way
Dedham District Court,government,42.2489998,-71.1751243,212911860,way
Norfolk County Registry of Deeds,government,42.2492454,-71.1758413,212911908,way
Norfolk County Superior Court,government,42.2485906,-71.1762192,212912005,way
Westwood Town Hall,government,42.2284145,-71.2208041,214062975,way
City Hall Annex,government,42.479102,-71.1522254,214146212,way
Woburn City Hall,government,42.4790736,-71.152551,214146365,way
Woburn District Court,government,42.478941,-71.1532761,214146750,way
Lexington Public Schools Central Administration,government,42.4443922,-71.1995873,214277882,way
government facility,government,42.4179735,-71.2006967,214278027,way
Newton District Court,government,42.3495753,-71.2271595,214752660,way
Wakefield Town Hall,government,42.5061873,-71.0729151,216404917,way
Waltham District Court,government,42.3787248,-71.2245109,216428699,way
McCormack Building,government,42.3595164,-71.0623731,247987328,way
Erich Lindemann Building,government,42.3632519,-71.0627671,485210343,way
Revere Registry of Motor Vehicles,government,42.4107681,-71.0004379,618688152,way
Boston City Hall,government,42.3604307,-71.0579608,788015166,way
Charles F. Hurley Building,government,42.3621982,-71.0632006,814380637,way
Boston Municipal Court East Boston Division,government,42.3710076,-71.0387163,815961919,way
Massachusetts Department of Public Health Jamaica Plain Campus,government,42.3011342,-71.1175895,823919708,way
Dorchester District Court,government,42.293951,-71.0714255,1011849957,way
Volpe National Transportation Systems Center,government,42.3653705,-71.0854082,1196985630,way
government facility,government,42.2562241,-70.9952416,1495288908,way
John Adams Courthouse,government,42.3592081,-71.0610985,7135687,relation
Edward W. Brooke Courthouse,government,42.3629016,-71.0616973,7140530,relation
substation facility,substation,42.3643045,-71.0992881,13191873714,node
High Street Substation,substation,42.3538655,-71.0551922,29569070,way
Chatham Street Substation,substation,42.3594843,-71.0549301,29575721,way
Kingston Street Substation,substation,42.3530192,-71.0599404,29620770,way
Putnam Avenue Substation,substation,42.3604482,-71.1138197,29631450,way
substation facility,substation,42.351033,-71.1303716,29632578,way
Scotia Street Substation,substation,42.346545,-71.0855523,29650758,way
substation facility,substation,42.3803522,-71.12894,29725154,way
substation facility,substation,42.3479889,-71.087323,29805588,way
Carver Street Substation,substation,42.3501813,-71.0662894,29944562,way
Hampshire Station,substation,42.3659118,-71.0915886,29951233,way
North Cambridge Substation,substation,42.3913977,-71.1428826,43315304,way
Edgar Substation,substation,42.2404874,-70.9648291,46973545,way
North Weymouth Substation,substation,42.2381068,-70.9485824,47041506,way
Revere Substation,substation,42.4028678,-71.0077353,52303799,way
Wellington Substation,substation,42.4125585,-71.0798383,80515984,way
Prospect Street Substation,substation,42.3779172,-71.0952936,81049979,way
substation facility,substation,42.3819014,-71.0995644,81050657,way
Golden Hills Substation,substation,42.4718198,-71.0453825,81604584,way
Melrose Substation,substation,42.4695505,-71.0504682,81604586,way
substation facility,substation,42.5083071,-71.013813,81605446,way
Wakefield Substation,substation,42.487853,-71.0478067,81605454,way
Wakefield Junction Substation,substation,42.5052627,-71.0416563,81606442,way
West Salem Substation,substation,42.5051063,-70.9273158,81641135,way
substation facility,substation,42.50259,-70.9848514,81664875,way
Woburn Substation,substation,42.4622053,-71.1540735,81721779,way
Burlington Substation,substation,42.4755382,-71.2144506,81993224,way
Chelsea Substation,substation,42.3948824,-71.024879,82202597,way
Everett Substation,substation,42.4143732,-71.0716096,82202607,way
Maplewood Substation,substation,42.4315986,-71.0387105,82249770,way
North Woburn Substation,substation,42.5089572,-71.1263662,83621445,way
Lynn Substation,substation,42.4544487,-70.9514458,89908533,way
substation facility,substation,42.4472577,-71.2256673,98633766,way
Deer Island Substation,substation,42.3498881,-70.9612449,135422592,way
Baker Street Substation,substation,42.2800848,-71.1690527,136560643,way
substation facility,substation,42.2365371,-71.1342617,136721284,way
Melrose #4 Substation,substation,42.4559016,-71.0641639,149087169,way
substation facility,substation,42.3850996,-71.0765261,160929158,way
Bartholomew Street Substation,substation,42.5091429,-70.9744772,167585071,way
Needham Transition Station,substation,42.2556614,-71.232119,184849496,way
substation facility,substation,42.4750588,-70.8946601,204156458,way
Field Street Substation,substation,42.254395,-70.9920151,204494272,way
substation facility,substation,42.4680246,-70.9066656,204866997,way
substation facility,substation,42.3987883,-71.1326577,212292111,way
substation facility,substation,42.4338587,-71.1906694,214276153,way
substation facility,substation,42.3367095,-71.2097354,214738393,way
North Quincy Substation,substation,42.2786387,-71.033107,218331038,way
Brighton Substation,substation,42.3573115,-71.1317047,257042463,way
Hobart Street Substation,substation,42.2214212,-70.9059716,319031291,way
Malden Substation,substation,42.4257952,-71.0699901,371671111,way
Colburn Street Substation,substation,42.3315936,-71.1108888,382228671,way
Dewar Street Substation,substation,42.3087848,-71.0550983,382228672,way
Hawkins Street Substation,substation,42.3619741,-71.06065,382250171,way
Swift's Beach Tap,substation,42.2286971,-70.9626165,382290105,way
Potter/Watson Substation,substation,42.2339674,-70.967651,382290107,way
East Weymouth Substation,substation,42.2201252,-70.9205072,382290193,way
substation facility,substation,42.4753355,-70.9142216,382298091,way
substation facility,substation,42.3637592,-71.1140602,382345594,way
Electric Avenue Substation,substation,42.3571762,-71.1549371,382453641,way
Watertown Substation,substation,42.3651528,-71.179256,382453645,way
East Cambridge Substation,substation,42.362882,-71.0805262,382537190,way
Hyde Park Substation,substation,42.2735818,-71.1206003,383037049,way
Newton Highlands Substation,substation,42.3171715,-71.2116985,383144345,way
Church Hill Substation,substation,42.2222785,-71.0197894,569804491,way
Middle St Substation,substation,42.2238274,-70.9952637,569804646,way
substation facility,substation,42.4986709,-71.0771706,577593494,way
substation facility,substation,42.4864136,-71.0980649,609756294,way
substation facility,substation,42.3895394,-71.1323589,741132838,way
Blair Pond Substation,substation,42.3955298,-71.1574853,741143580,way
substation facility,substation,42.387276,-71.1412119,749104748,way
substation facility,substation,42.3833238,-71.1441009,749104749,way
Andrew Square Substation,substation,42.329161,-71.0587263,787125206,way
East Eagle Substation,substation,42.3822034,-71.0283706,832323406,way
Seafood Way Substation,substation,42.3482432,-71.0327653,856052921,way
GE River Substation,substation,42.4472282,-70.9663848,905992191,way
Granite Substation,substation,42.4722922,-70.9578687,1075389941,way
Bridge Substation,substation,42.4645381,-70.9707471,1076720692,way
Hudson Substation,substation,42.4611832,-70.9831166,1080806379,way
East Saugus Substation,substation,42.460808,-71.0146039,1097553458,way
Hendersonville Substation,substation,42.3997667,-71.0654818,1132600847,way
Mystic 345kV Substation,substation,42.3931044,-71.0670801,1150603927,way
Mystic 115kV Substation,substation,42.391244,-71.0691709,1150603928,way
Wheelabrator Saugus Substation,substation,42.4469357,-70.979418,1150603929,way
substation facility,substation,42.3554404,-71.1050118,1161394066,way
substation facility,substation,42.3593329,-71.1009705,1267897241,way
substation facility,substation,42.3957478,-71.146241,1282557293,way
substation facility,substation,42.2812586,-71.0307795,1314534507,way
substation facility,substation,42.3778353,-71.0954632,1317152487,way
Metcalf Square Substation,substation,42.3778845,-70.9841849,1473680370,way
Winthrop Substation,substation,42.3865857,-70.9769087,1473680373,way
Revere Beach Substation,substation,42.4176939,-70.9900164,1473728735,way
Nahant Substation,substation,42.4276739,-70.9330321,1473742342,way
Malden Traction Power Substation,substation,42.4264041,-71.0746196,1476219619,way
Medford Substation,substation,42.4187941,-71.1075417,1476224241,way
Codding Avenue Substation,substation,42.4023232,-71.1053219,1476226163,way
West Medford,substation,42.4216502,-71.1322208,1476227574,way
substation facility,substation,42.455485,-70.9520859,1479435765,way
K Street Substation,substation,42.3398938,-71.0384794,3361062,relation
Walter J. Sullivan Water Treatment Plant,water_works,42.3829176,-71.1440312,29514957,way
Reardon Water Treatment Plant,water_works,42.476449,-70.9722445,29748891,way
Winchester Water Treatment Plant,water_works,42.4402802,-71.120127,29939373,way
Horn Pond Treatment Plant,water_works,42.4639443,-71.1537462,59469325,way
Hull Wastewater Treatment Facility,water_works,42.3053676,-70.8996048,71802912,way
Vine Brook Water Treatment Plant,water_works,42.4933263,-71.2239421,212290906,way
Horn Pond Treatment Plant,water_works,42.4637785,-71.1542799,214147222,way
Bob Walsh Water Treatment Plant,water_works,42.509654,-70.9442107,214988046,way
Broadway Water Treatment Facility,water_works,42.4970443,-71.0722432,216404825,way
Deer Island Treatment Plant,water_works,42.3499997,-70.9589686,286194980,way
Lynn Regional Water Pollution Facility,water_works,42.4529778,-70.9563981,1326084151,way
Bridge Street Treatment Plant,water_works,42.2534612,-71.1811339,1326237442,way
Cottage Farm CSO Treatment Facility,water_works,42.3536641,-71.1114863,17736774,relation
